,pca0,pca1,tsne0,tsne1,impath,action
1269,-1.23253,0.060517788,21.412018,-10.135559,1269.png,4
1270,-1.3533864,-0.07915573,19.650276,-1.3484285,1270.png,4
1271,-1.1611308,0.050991554,22.494284,-2.7477195,1271.png,4
1272,-1.3991011,-0.00022989801,18.320398,0.4103449,1272.png,4
1273,-1.0754244,0.48724446,28.057129,2.7555206,1273.png,4
1274,-1.0000188,0.91075426,26.940308,19.824434,1274.png,7
1275,-1.2421618,0.04865798,14.091043,-8.916711,1275.png,3
1276,-1.1905863,0.082151055,18.579235,-6.347127,1276.png,5
1277,-1.2813804,-0.094603404,13.176681,-7.9587893,1277.png,5
1278,-1.4020246,-0.20883447,12.4623375,-6.3950033,1278.png,4
1279,-1.3206222,-0.16451156,9.923051,-4.040843,1279.png,5
1280,-1.0335486,0.12336033,15.409321,-17.140507,1280.png,5
1281,-1.2406815,0.12052824,21.08164,14.467235,1281.png,0
1282,-1.0466565,0.22968763,18.487467,16.081636,1282.png,7
1283,-1.0101792,0.24328643,18.493069,15.993556,1283.png,7
1284,-0.80903447,0.4492692,15.842879,18.055283,1284.png,7
1285,-1.2457559,0.07085723,16.548363,14.653013,1285.png,7
1286,-1.1221093,0.1356289,16.525276,14.596404,1286.png,7
1287,-1.1218841,0.24986087,16.555086,14.572869,1287.png,7
1288,-0.796773,-0.04846854,0.51488984,-7.3334556,1288.png,2
1289,-0.8384701,-0.1163143,3.144818,8.155036,1289.png,5
1290,-1.1145915,-0.61211395,-2.4347372,-3.0143943,1290.png,4
1291,-0.98643047,-0.5769541,-2.16567,-1.6372819,1291.png,4
1292,-0.8316117,0.19320886,5.1018844,4.7866116,1292.png,0
1293,-0.77721,0.050307725,5.178176,5.0021987,1293.png,5
1294,-0.78089595,-0.58400255,-6.5140433,-1.3449074,1294.png,4
1295,-0.4244616,0.2963385,-0.9976133,13.113016,1295.png,5
1296,-0.5365121,-0.51404023,-6.5189734,5.1709013,1296.png,5
1297,0.0653827,-0.9225621,-14.901377,3.7796843,1297.png,3
1298,0.8024151,-0.99449366,-19.709425,5.960849,1298.png,4
1299,0.69529694,-0.9777559,-16.764866,4.7760296,1299.png,3
1300,2.0640354,-0.89258945,-50.122826,4.4547834,1300.png,5
1301,2.0871434,-1.0133126,-51.246723,4.0469923,1301.png,5
1302,1.9665377,-0.7715424,-52.50139,3.2269518,1302.png,5
1303,1.9956044,-0.5889331,-53.42347,-1.2029366,1303.png,4
1304,2.4214995,-0.4380667,-46.433437,-4.8188605,1304.png,3
1305,2.151735,-0.46298257,-53.455086,-1.2779219,1305.png,7
1306,2.1596384,-0.21917187,-53.587822,-1.329053,1306.png,5
1307,2.5694814,0.23423256,-46.328976,-5.825789,1307.png,7
1308,2.5581808,0.037781753,-46.611443,-5.7022977,1308.png,3
1309,2.2983515,-0.04210521,-54.203457,-1.7046188,1309.png,7
1310,2.1746988,0.014343908,-54.39392,-1.753072,1310.png,5
1311,3.4044778,0.9979536,-50.459858,-15.228593,1311.png,5
1312,2.8179824,1.1216574,-51.444103,-10.456634,1312.png,5
1313,2.1686528,0.08496589,-41.874413,-6.431927,1313.png,1
1314,2.5219798,0.4280412,-41.523853,-6.875767,1314.png,7
1315,2.2685866,0.25309733,-45.12069,-3.1837127,1315.png,3
1316,2.5121152,0.56492645,-51.560585,-9.913487,1316.png,5
1317,3.0457394,0.60196406,-52.68043,-6.76568,1317.png,1
1318,3.2602427,0.9094737,-52.64901,-7.8060617,1318.png,3
1319,3.8668895,1.8395033,-48.43796,-15.4075,1319.png,5
1320,2.6234553,0.13054107,-52.348606,-6.907756,1320.png,4
1321,2.4130664,-0.9881049,-55.9977,10.362411,1321.png,5
1322,2.2966998,-1.0799384,-54.563576,9.315243,1322.png,3
1323,2.244475,-1.1123945,-54.836277,9.095047,1323.png,5
1324,2.6099432,-1.1308117,-55.13359,11.155873,1324.png,3
1325,2.4098823,0.72293544,-58.631664,-6.6840963,1325.png,7
1326,-1.1680154,0.638026,30.430353,22.030298,1326.png,7
1327,-1.2167404,0.21166192,30.188221,-6.131879,1327.png,4
1328,-1.2813444,0.44641572,41.383022,-2.2055042,1328.png,4
1329,-1.3400627,0.47131914,26.117476,23.42992,1329.png,7
1330,-1.4134396,-0.019405382,25.392069,-6.8620996,1330.png,4
1331,-1.319508,0.29725665,38.21663,-6.6959624,1331.png,5
1332,-1.0576828,0.59899056,42.276993,4.6114697,1332.png,7
1333,-1.0917182,0.41880605,37.343895,2.5425222,1333.png,5
1334,-1.3059355,0.053397864,28.07002,-9.613596,1334.png,5
1335,-0.99937665,0.3687124,29.781471,-0.9101636,1335.png,4
1336,-1.1799587,0.26671982,20.081469,7.7412257,1336.png,3
1337,-1.1128452,0.21258114,18.944658,-17.133982,1337.png,5
1338,-1.1883248,-0.0034818854,15.740639,-7.4008317,1338.png,4
1339,-1.2629514,0.08701074,21.54612,-5.410517,1339.png,4
1340,-1.3829225,-0.087613024,19.383501,-1.1667312,1340.png,5
1341,-1.3426247,-0.1563468,12.510694,-12.002933,1341.png,5
1342,-1.3270038,-0.040881664,18.104328,-4.632772,1342.png,4
1343,-1.2854457,-0.10553134,14.778695,-0.9068318,1343.png,4
1344,-1.3125286,0.24707708,23.419252,16.954056,1344.png,7
1345,-1.3165482,-0.072091475,13.956971,-8.364365,1345.png,5
1346,-1.3934244,-0.15253495,12.643977,-6.2492523,1346.png,4
1347,-1.304306,0.050909404,19.181158,19.32185,1347.png,4
1348,-1.2003242,0.017880866,12.486749,4.286354,1348.png,2
1349,-1.2740334,0.19978856,19.022598,19.480759,1349.png,7
1350,-1.3162018,-0.20724295,8.974857,-3.8667684,1350.png,5
1351,-1.1743263,-0.018101681,9.988974,-8.143777,1351.png,5
1352,-1.237372,-0.15466852,11.139042,-8.605865,1352.png,2
1353,-1.0657685,-0.022104977,8.569219,1.0608469,1353.png,5
1354,-1.1397382,-0.094855,10.287375,-11.078196,1354.png,7
1355,-1.2887554,-0.38400272,2.5038695,-4.6940355,1355.png,4
1356,-0.9330132,0.26400974,31.52275,5.9886723,1356.png,5
1357,-0.57122254,0.49781615,7.205374,6.570867,1357.png,7
1358,-1.2097366,-0.39871314,3.4330933,-5.9878488,1358.png,5
1359,-1.1274719,-0.47523072,-0.8729709,-3.2417731,1359.png,4
1360,-0.9894624,-0.35485357,3.900645,-0.8081125,1360.png,4
1361,-1.0852132,-0.45959753,0.33370835,-1.4353411,1361.png,4
1362,-1.0431101,-0.47641298,-0.44821307,-0.44621447,1362.png,4
1363,-1.012283,-0.28492317,4.890479,0.6908828,1363.png,4
1364,-1.0243112,-0.062586784,9.692997,4.249232,1364.png,3
1365,-1.0905726,-0.38556063,-1.0210426,-2.0122318,1365.png,4
1366,-0.99440897,-0.22290657,2.9701874,0.5566384,1366.png,4
1367,-1.1245915,-0.54506135,-0.11064174,-2.0580924,1367.png,4
1368,-0.90117687,-0.32737678,-1.8233633,2.41581,1368.png,4
1369,-0.9592609,-0.33692902,-1.996549,-5.5128355,1369.png,4
1370,-0.9871229,-0.27694425,-2.364994,2.1920562,1370.png,4
1371,-0.6659636,-0.13239221,-8.463627,-5.571116,1371.png,5
1372,-0.86409855,-0.6652725,-5.4625473,-0.79055285,1372.png,4
1373,-0.90847695,-0.6922528,-4.358913,-0.6214093,1373.png,4
1374,-0.001192145,0.33366206,-1.4397722,13.001581,1374.png,5
1375,-0.7106435,-0.86421555,-9.060637,0.45869154,1375.png,3
1376,-0.11882567,-1.0379225,-14.073553,2.79443,1376.png,4
1377,-0.1634676,-0.98676956,-13.239277,3.677264,1377.png,0
1378,-0.1634676,-0.98676956,-13.239276,3.6772637,1378.png,4
1379,-0.097471505,-0.91621006,-11.783281,3.119953,1379.png,4
1380,1.0333486,0.67206144,-2.2235825,13.279616,1380.png,5
1381,0.70526874,-0.7342175,-16.603296,4.006277,1381.png,3
1382,2.066304,-0.6762529,-45.73979,3.3589146,1382.png,5
1383,2.0367253,-0.7740927,-47.542004,3.888854,1383.png,5
1384,3.0112731,1.2747838,-51.542065,-13.916417,1384.png,7
1385,2.7871876,0.40975645,-58.29191,-2.459066,1385.png,5
1386,3.4797153,0.45785487,-56.84441,-11.660392,1386.png,3
1387,3.187175,1.402677,-46.850716,-14.482208,1387.png,1
1388,3.138997,1.4190676,-52.135723,-16.16275,1388.png,4
1389,2.0752535,-0.9084767,-53.058037,7.669649,1389.png,5
1390,2.0064223,-1.0047711,-52.9113,7.3312764,1390.png,5
1391,2.0729253,-0.8939035,-53.04985,6.352748,1391.png,5
1392,2.1220777,-0.96477455,-52.877884,6.5329967,1392.png,5
1393,2.0059228,-0.8786425,-55.483948,7.16702,1393.png,5
1394,2.1289814,-0.6252206,-57.54833,7.7197657,1394.png,0
1395,2.3898888,-0.4779489,-57.544453,7.728734,1395.png,5
1396,2.8904636,0.6351647,-60.857494,-2.1569679,1396.png,6
